id,title,year,rating,votes,description,genres
10056851,Piep*zyć Mickiewicza 2,2025,6.52177,8155,"Czas na powrót zbuntowanej ekipy z III B i ich niekonwencjonalnego wychowawcy Jana Sienkiewicza! Miłość, kłopoty i szkolne dramaty to codzienność Nel, Dantego i reszty paczki. Do szkoły trafia Korek – nowy, szczególnie uzdolniony matematycznie uczeń, który dołącza do przyjaciół Dantego. Chłopaki chcą go nauczyć, jak podrywać dziewczyny, ale okazuje się, że ich rady pochodzą głównie z internetu. W młodych zaczynają buzować hormony, co powoduje całą masę nieporozumień. Dante marzy o pierwszej nocy z Nel, ona jednak ma wątpliwości, czy są na to gotowi. Jak sprawić, by miłość i przyjaźń przetrwały ten burzliwy etap?",['Obyczajowy']
30571,Harry Potter i Kamień Filozoficzny,2001,7.50813,444837,"Harry jest jedyną osobą, której udaje się przeżyć spotkanie ze złym czarnoksiężnikiem - Lordem Voldemortem. W zdarzeniu jednak giną jego rodzice. Osierocony trafia pod opiekę ciotki Petunii i wuja Vernona. Podczas swoich 11 urodzin dowiaduje się, że odziedziczył po rodzicach magiczne zdolności. Wkrótce trafia do szkoły dla czarodziejów - Hogwart. Na miejscu zapozna się z tajnikami quidditcha - dość nietypowego sportu, nauczy się latać na miotle, spotka jednorożce i centaury. Przede wszystkim zaś zmierzy się z siłami zła.
","['Familijny', 'Przygodowy', 'Fantasy']"
10040057,Saltburn,2023,6.47467,56435,"Nagrodzona Oscarem reżyserka [person=829266]Emerald Fennell[/person] przedstawia pięknie mroczną opowieść o przywilejach i pożądaniu. Oliver Quick ([person=1701195]Barry Keoghan[/person]), niepotrafiący znaleźć sobie miejsca na uniwersytecie Oxfordzkim, zostaje wciągnięty w świat czarującego arystokraty Felixa Cattona ([person=2511849]Jacob Elordi[/person]). Ten zaprasza go do Saltburn, imponującej siedziby jego ekscentrycznej rodziny. Spędzą tam niezapomniane lato.","['Dramat', 'Komedia', 'Thriller']"
31451,Władca Pierścieni: Dwie wieże,2002,8.32309,517667,"Drużyna Pierścienia została rozbita. Z dziewięciu jej członków dwóch zginęło. Merry ([person=8347]Dominic Monaghan[/person]) i Pippin ([person=49161]Billy Boyd[/person]) zostają wzięci do niewoli przez orki. Aragorn ([person=3060]Viggo Mortensen[/person]), Legolas ([person=8346]Orlando Bloom[/person]) i Gimli ([person=7252]John Rhys-Davies[/person]) ruszają w pościg, aby ich odbić. Frodo ([person=2955]Elijah Wood[/person]) chce za wszelką cenę wypełnić misję Powiernika Pierścienia. Hobbit wie, że w pojedynkę łatwiej będzie mu umknąć przed szpiegami ścigającymi Drużynę Pierścienia. W misji tej wspiera go Sam ([person=6221]Sean Astin[/person]). Rozpoczyna się dużo trudniejszy etap misji Powiernika Pierścienia. Tymczasem Merry i Pippin, po wydostaniu się z niewoli, prowadzą armię pradawnych Entów do Isengardu, gdzie leży siedziba zdrajcy Sarumana ([person=7303]Christopher Lee[/person]). Aragorn, Legolas, Gimli i Gandalf Biały ([person=6149]Ian McKellen[/person]) wspierają Rohan w bitwie o Rogaty Gród, mającej odeprzeć najazd Isengardu. Członkowie rozbitej Drużyny Pierścienia rozumieją, że tylko tym sposobem mogą wspomóc Powiernika Pierścienia w jego misji.
","['Fantasy', 'Przygodowy']"
487211,Kac Vegas,2009,7.27356,735722,"Czterech dobrych kumpli wyrusza na wieczór kawalerski do Las Vegas. Następnego ranka dopada ich kac-gigant, przyszły pan młody znika, a pozostali nie pamiętają, co się stało. Wyruszając na poszukiwanie kolegi, odkrywają, że jeden z nich poślubił striptizerkę, drugi miał doświadczenie homoseksualne, a wszystkich czterech ściga lichwiarz – bandyta.",['Komedia']
693758,Avengers: Wojna bez granic,2018,8.11392,208848,"Kiedy Avengersi i ich sojusznicy kontynuują ochronę świata przed globalnym zagrożeniem, pojawia się nowy przeciwnik, Thanos ([person=3786]Josh Brolin[/person]). Celem tego międzygalaktycznego despoty jest zebranie wszystkich sześciu Kamieni Nieskończoności, artefaktów o niewyobrażalnej mocy. Chce za ich pomocą kreować rzeczywistość według własnej, pokręconej woli. Los Ziemi i wszelkiego życia znajduje się w wielkim niebezpieczeństwie.
","['Akcja', 'Sci-Fi']"
779394,"Tamte dni, tamte noce",2017,7.62922,131670,"Północne Włochy, lato 1983 roku. Elio Perlman, błyskotliwy siedemnastolatek o amerykańsko-włoskim pochodzeniu, spędza wakacje w XVII-wiecznej willi, komponując i grając muzykę klasyczną, czytając i flirtując ze swą przyjaciółką – Marzią. Cieszy go każda chwila spędzona w willi, zwłaszcza że za kompana ma swego ojca, szanowanego profesora specjalizującego się w greko-romańskiej kulturze, oraz matkę Annellę, tłumaczkę, która uczy chłopaka rozkoszować się kulturą i przyrodą Włoch. Obycie i wykształcenie oraz talent Elia sprawiają wrażenie, że mamy do czynienia z dorosłym, w pełni ukształtowanym mężczyzną, a jednak wielu rzeczy musi się jeszcze nauczyć – zwłaszcza w obcej mu dotąd dziedzinie – miłości. Pewnego dnia do willi przybywa Oliver, młody amerykański stypendysta, pracujący z ojcem Elia nad swym doktoratem. W porażająco pięknych krajobrazach spalonej słońcem Italii Elio i Oliver odkrywają odurzającą siłę wzajemnego przyciągania. To lato zapamiętają na zawsze.",['Melodramat']
32225,Pianista,2002,8.26928,611655,"Ekranizacja wspomnień [person=48965]Władysława Szpilmana[/person]. W roli głównej [person=512]Adrien Brody[/person] (""[film=28]Cienka czerwona linia[/film]"", ""[film=1405]Mordercze lato[/film]"").  [person=48965]Władysław Szpilman[/person], wybitny polski pianista żydowskiego pochodzenia żyje w warszawskim getcie. Dzieli tam okrutny los i upokorzenie swojego narodu. Przed ostateczną ""wywózką"" mieszkańców getta do obozów zagłady udaje mu się stamtąd uciec. Ukrywa się samotnie w ruinach Warszawy. Niespodziewanie to przyjaźń z niemieckim oficerem pozwoli mu przetrwać najcięższy okres...
","['Biograficzny', 'Dramat', 'Wojenny']"
571114,To,2017,6.69331,180582,"Kiedy w mieście Derry w stanie Maine zaczynają znikać dzieci, grupa dzieciaków musi stawić czoła swoim największym lękom. Na ich drodze staje nikczemny klaun o imieniu Pennywise, który zapisał się na kartach historii jako morderca lubujący się w zadawaniu bólu. Film oparty jest na motywach niezwykle popularnej powieści [person=43943]Stephena Kinga[/person] pod tym samym tytułem, która przeraża czytelników od dziesięcioleci.",['Horror']
705791,Le Mans '66,2019,7.92217,96494,"Shelby ([person=158]Damon[/person]) i Miles ([person=3238]Bale[/person]) wspólnie stawili czoło obojętności wielkich korporacji, prawom fizyki i własnym ograniczeniom, by zbudować rewolucyjny samochód wyścigowy dla Ford Motor Company i rzucić wyzwanie słynnym samochodom Enzo Ferrari w prestiżowym dwudziestoczterogodzinnym wyścigu Le Mans we Francji w 1966.","['Biograficzny', 'Dramat', 'Sportowy']"
10005538,Miłosny bestseller,2022,5.20856,911,"Młody angielski pisarz Henry nie ma na swoim koncie żadnego sukcesu. Sprzedaż jego książek nie wygląda najlepiej. Niespodziewanie jednak jedna z jego książek staje się hitem w Meksyku, jego wydawca nalega, by pojechał tam na trasę promocyjną. Po przybyciu zdezorientowany Henry odkrywa przyczynę popularności jego powieści – meksykańska tłumaczka Maria przerobiła jego nudną książkę na emocjonującą powieść erotyczną. Henry i Maria muszą teraz podróżować razem po Meksyku. Gdy temperamenty i iskry zaczynają lecieć, oboje zaczynają wbrew sobie odnajdywać miłość i pożądanie.",['Komedia rom.']
10055154,Przepiękne!,2025,6.6369,5296,"Magda (Marta Nieradkiewicz) próbuje pogodzić wychowanie dwójki małych dzieci z prowadzeniem domu, a jednocześnie pragnie wrócić do pracy i realizować swoje zawodowe ambicje. Basia (Marta Ścisłowicz), skryta za murem nieufności, za wszelką cenę, unika miłości, choć bardzo jej pragnie. Krysia (Hanna Śleszyńska), po trzydziestu latach małżeństwa, chce czerpać z życia pełnymi garściami, nawet jeśli jej mąż nie podziela jej entuzjazmu. Agata (Katarzyna Herman), odnosząca sukcesy bizneswoman, nie potrafi odnaleźć nici porozumienia z nastoletnią córką. Julia (Urzędowska) jest gotowa poświęcić wszystko, by przedłużyć swoją karierę w branży, która ceni tylko młodość i urodę. A mała Tosia (Róża Szmidt)? Ona po prostu szuka odpowiedzi na wielkie pytania, które stawia przed nią życie.
","['Dramat', 'Komedia', 'Obyczajowy']"
817414,Midsommar. W biały dzień,2019,6.81068,74265,"Dani ([person=2175929]Florence Pugh[/person]) i Christian ([person=1742619]Jack Reynor[/person]) to młodzi Amerykanie, którym nie układa się w związku i rozważają rozstanie. Niespodziewana rodzinna tragedia zbliża ich jednak do siebie, a pogrążona w żałobie Dani postanawia dołączyć do Christiana i jego przyjaciół, aby wziąć udział w wakacyjnej wyprawie na północ Skandynawii. Tam, w odciętej od świata wiosce, raz na 90 lat obchodzone jest prastare święto związane z letnim przesileniem. Jednak to, co z początku wygląda na beztroską wycieczkę do krainy niezachodzącego słońca, z czasem przybiera nieoczekiwany, przerażający obrót. Lokalni mieszkańcy zapraszają amerykańskich gości do udziału w niepokojących rytuałach. W sielskiej scenerii rozpoczyna się dziewięciodniowy festiwal coraz dziwniejszych obrzędów, których rezultat zadecyduje o życiu i śmierci biorących w nich udział. 
",['Horror']
10032723,Anatomia upadku,2023,7.12561,59605,"Życie szczęśliwej rodziny we francuskich Alpach zostaje przerwane, gdy Samuel ginie w wyniku upadku. Skoczył sam, poślizgnął się czy może z balkonu wypchnęła go Sandra, żona i matka? Śledczym brakuje dowodów, w sprawie brakuje świadków. Na oczach opinii publicznej Sandra będzie musiała spowiadać się z najdrobniejszych i najintymniejszych szczegółów swojego małżeństwa, które mogą zaważyć o wyroku. Proces, który nurtuje wszystkich, toczy się również w głowach widzów, a pytanie jest oczywiste i brzmi: ""Czy to zrobiła?"".
","['Dramat', 'Kryminał', 'Thriller']"
10067977,Szpiedzy,2025,6.5394,7399,"Oficer wysokiej rangi brytyjskiego wywiadu staje przed ostatecznym testem lojalności, gdy sprawdza naruszenie bezpieczeństwa. George Woodhouse (nominowany do Oscara [person=172683]Michael Fassbender[/person]) jest elitarnym pracownikiem strzeżonego brytyjskiego Narodowego Centrum Cyberbezpieczeństwa (NCSC), ma tylko jedną słabość - niezachwiane oddanie swojej żonie. Zostaje przydzielony do delikatnej sprawy, mającej na celu wykrycie kreta w agencji, zanim zdąży on aktywować niszczycielskiego cyber-robaka o nazwie Severus. George otrzymuje listę pięciu podejrzanych. Czterech z nich to przyjaciele i koledzy z NCSC. Piątym jest jego ukochana żona, Kathryn St. Jean (dwukrotna laureatka Oscara [person=6495]Cate Blanchett[/person]), jedna z najbardziej zaufanych agentek organizacji. Ścieżka tajemnic i kłamstw, którą podąża George, coraz bardziej zbliża go do celu, a każda nowa rewelacja wydaje się bardziej obciążająca dla Kathryn. Gdy zmierza w kierunku pozornie nieuniknionego zakończenia, czy jego lojalność będzie większa wobec małżeństwa czy kraju?","['Thriller', 'Szpiegowski']"
1065,Władca Pierścieni: Drużyna Pierścienia,2001,8.0269,735995,"Kiedyś, na pamiętnej wyprawie pod Samotną Górę Bilbo Baggins ([person=3997]Ian Holm[/person]) zdobył przez przypadek pierścień. Jeden z jego starych dobrych znajomych, który także uczestniczył w tamtej wyprawie - czarodziej Gandalf ([person=6149]Ian McKellen[/person]), zaczyna teraz podejrzewać, że jest to Jedyny Pierścień, który może dać władzę nad światem. Został on dawno temu stworzony przez Saurona we wnętrzu Góry Zagłady i teraz jego twórca chce go odzyskać, by zrealizować swoje niebezpieczne plany. Frodo Baggins ([person=2955]Elijah Wood[/person]), który otrzymał ten pierścień od Bilba, musi uciekać. Na naradzie w Rivendell zostaje podjęta decyzja, że drużyna złożona z dziewięciu przedstawicieli różnych ras podejmie się razem z Frodem - Powiernikiem Pierścienia - wykonać misję zniszczenia potężnego pierścienia. W Śródziemiu zanosi się na wojnę. Robi się niebezpiecznie, pojawiają się tajemniczy Czarni Jeźdźcy. Losy tej wojny nie będą jednak zależeć tak naprawdę od rozkładu sił militarnych. Wszystkie wojska będą jedynie przykrywką, losy świata zależą od Drużyny Pierścienia i od tego, czy Powiernik Pierścienia ukończy szczęśliwie swoją misję. Jest to o tyle trudniejsze, że Pierścień Władzy budzi silne pożądanie w ludziach, którzy się z nim stykają i potrafi zawładnąć ich psychiką, jeśli nie będą wystarczająco odporni. W ślad za Drużyną rusza między innymi jedna z ofiar Pierścienia Władzy - Gollum ([person=4548]Andy Serkis[/person]), który posunie się do wszystkiego, by odzyskać Pierścień, który kiedyś zrujnował jego życie i zrobił z niego potwora.","['Fantasy', 'Przygodowy']"
1075,American Psycho,2000,7.28947,207527,"Film ukazujący mroczne oblicze świata młodych, zamożnych biznesmenów w Ameryce lat 80. Patrick Bateman ([person=3238]Christian Bale[/person]) robi błyskotliwą karierę w firmie ojca, finansisty z Wall Street. Z pozoru jest typowym, egocentrycznym yuppie, którego życie określa kult markowych przedmiotów. Jednak w jego głowie lęgną się chore myśli o seryjnych morderstwach. Pod ich wpływem osobowość Patricka powoli ulega destrukcji. ","['Dramat', 'Thriller', 'Psychologiczny']"
1085,Blue Velvet,1986,7.51766,60237,"Tom Beaumont dostaje zawału podczas podlewania trawnika. Jego syn Jeffrey, wracając ze szpitala znajduje odcięte ucho ludzkie, które przekazuje detektywowi Williamsowi. Jego córka, Sandy, opowiada chłopcu o pewnej piosenkarce klubu nocnego, której osoba wiąże się z dochodzeniem prowadzonym przez ojca. Zaintrygowany Jeffrey dostaje się podstępem do mieszkania Dorothy, ta odkrywa jego obecność i grożąc nożem zmusza go do erotycznych zabaw. To dopiero początek dziwnych zdarzeń...

Główny bohater, Jeffrey, prowadząc na początku rutynowe śledztwo, odsłania coraz więcej tajemnic, aż w końcu odkrywa sam siebie. Ulokowany w pozornie sielankowej i prowincjonalnej scenerii film, opowiadający o inicjacji w świat seksu i zbrodni, zdumiewa siłą i wieloznacznością obrazu.",['Thriller']
111708,Szopy w natarciu,1994,7.24805,7551,"Tanuki, czyli Jenoty według japońskich legend potrafią zmieniać kształt swojego ciała, również na ludzki. Właśnie pod postacią ludzi często płatają przeróżne figle. 
Tanuki (z tej anime) mieszkają obok rządowego projektu, który może zniszczyć ich naturalne siedlisko. Poszukując pomocy od innych plemion, postanawiają wykorzystać swoje niezwykłe zdolności zmiany wyglądu i zrobić sabotaż tej konstrukcji...
[opis dystrybutora]","['Dramat', 'Fantasy', 'Anime', 'Komedia']"
681141,Dunkierka,2017,7.24581,194779,"Lato 1940 roku. Wróg przyparł brytyjskie i francuskie armie do morza. Otoczeni w Dunkierce żołnierze czekają na swój los, licząc na cudowne ocalenie. Ewakuacją z portu dowodzą komandor Bolton ([person=12]Kenneth Branagh[/person]) i pułkownik Winnant ([person=90189]James D'Arcy[/person]), podczas gdy zwykli szeregowcy, tacy jak Tommy ([person=2362411]Fionn Whitehead[/person]), Gibson ([person=1123878]Aneurin Barnard[/person]) i Alex ([person=1731031]Harry Styles[/person]) próbują wydostać się z zatłoczonej plaży. Tymczasem w Anglii na wezwanie rządu odpowiadają właściciele cywilnych statków, w tym pan Dawson ([person=3264]Mark Rylance[/person]), który na pokładzie swojego jachtu wyrusza w niebezpieczny rejs do Dunkierki, chcąc pomóc w ewakuacji. Jednocześnie mała eskadra lotnicza, w skład której wchodzi Farrier ([person=57104]Tom Hardy[/person]), ma zapewnić osłonę wycofującym się z kontynentu żołnierzom. Piloci RAF-u muszą stawić czoła dominującemu w powietrzu przeciwnikowi.
","['Dramat', 'Wojenny']"
11843,Wściekłe psy,1992,7.94161,226595,"Po nieudanym napadzie na sklep jubilerski kilku jego uczestników spotyka się w opuszczonym magazynie, by ustalić, kto zdradził policji ich plan. Wściekłe psy to nie znający się wzajemnie, najemni gangsterzy o ""kolorowych"" pseudonimach. Ich zleceniodawcami są Joe Cabot i jego syn Eddie. Prowadzone przez nich wewnętrzne śledztwo polega na rzucaniu wymyślnych przekleństw, wzajemnym oskarżaniu i torturowaniu porwanego policjanta.","['Thriller', 'Gangsterski']"
